matchup,book,market,player,side,line,odds,last_update
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_blocks,Donovan Mitchell,Under,0.5,-235,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Duncan Robinson,Over,11.5,-120,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Duncan Robinson,Under,11.5,-111,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Tobias Harris,Over,17.5,-125,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Tobias Harris,Under,17.5,-105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Ausar Thompson,Over,9.5,-120,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Ausar Thompson,Under,9.5,-110,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Evan Mobley,Over,15.5,-125,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Evan Mobley,Under,15.5,-105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Jarrett Allen,Over,11.5,-105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Jarrett Allen,Under,11.5,-125,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Dean Wade,Over,4.5,-135,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Dean Wade,Under,4.5,100,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Jalen Duren,Over,15.5,-105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Jalen Duren,Under,15.5,-125,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,James Harden,Over,19.5,-110,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,James Harden,Under,19.5,-120,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Donovan Mitchell,Over,25.5,-110,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Donovan Mitchell,Under,25.5,-120,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Max Strus,Over,9.5,-105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Max Strus,Under,9.5,-125,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Cade Cunningham,Over,28.5,-105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Cade Cunningham,Under,28.5,-125,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Daniss Jenkins,Over,9.5,105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Daniss Jenkins,Under,9.5,-140,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Isaiah Stewart II,Over,4.5,110,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_points,Isaiah Stewart II,Under,4.5,-150,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Duncan Robinson,Over,2.5,140,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Duncan Robinson,Under,2.5,-190,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Cade Cunningham,Over,5.5,-105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Cade Cunningham,Under,5.5,-125,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Tobias Harris,Over,6.5,-110,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Tobias Harris,Under,6.5,-120,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Ausar Thompson,Over,7.5,100,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Ausar Thompson,Under,7.5,-135,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Jalen Duren,Over,11.5,-110,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Jalen Duren,Under,11.5,-120,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Dean Wade,Over,3.5,115,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Dean Wade,Under,3.5,-155,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Jarrett Allen,Over,7.5,105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Jarrett Allen,Under,7.5,-140,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Donovan Mitchell,Over,3.5,-160,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Donovan Mitchell,Under,3.5,120,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,James Harden,Over,4.5,-120,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,James Harden,Under,4.5,-110,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Evan Mobley,Over,8.5,-105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Evan Mobley,Under,8.5,-125,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Max Strus,Over,4.5,105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Max Strus,Under,4.5,-140,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Isaiah Stewart II,Over,2.5,-125,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_rebounds,Isaiah Stewart II,Under,2.5,-105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Duncan Robinson,Over,2.5,-160,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Duncan Robinson,Under,2.5,120,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Cade Cunningham,Over,2.5,100,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Cade Cunningham,Under,2.5,-135,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Tobias Harris,Over,1.5,100,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Tobias Harris,Under,1.5,-135,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Donovan Mitchell,Over,2.5,-135,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Donovan Mitchell,Under,2.5,100,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,James Harden,Over,2.5,-105,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,James Harden,Under,2.5,-125,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Evan Mobley,Over,0.5,-185,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Evan Mobley,Under,0.5,135,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Max Strus,Over,2.5,115,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Max Strus,Under,2.5,-155,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Daniss Jenkins,Over,1.5,145,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,BetMGM,player_threes,Daniss Jenkins,Under,1.5,-200,2026-05-06T23:33:52Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Ausar Thompson,Over,2.5,-260,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Ausar Thompson,Under,2.5,190,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Ausar Thompson,Over,3.5,-105,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Ausar Thompson,Under,3.5,-125,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Ausar Thompson,Over,4.5,205,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Ausar Thompson,Under,4.5,-280,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Cade Cunningham,Over,8.5,-250,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Cade Cunningham,Under,8.5,185,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Cade Cunningham,Over,9.5,-145,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Cade Cunningham,Under,9.5,110,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Cade Cunningham,Over,10.5,110,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Cade Cunningham,Under,10.5,-145,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Daniss Jenkins,Over,2.5,-200,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Daniss Jenkins,Under,2.5,150,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Daniss Jenkins,Over,3.5,120,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Daniss Jenkins,Under,3.5,-160,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Donovan Mitchell,Over,3.5,-145,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Donovan Mitchell,Under,3.5,110,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Donovan Mitchell,Over,4.5,150,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Donovan Mitchell,Under,4.5,-200,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Duncan Robinson,Over,1.5,-170,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Duncan Robinson,Under,1.5,130,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Duncan Robinson,Over,2.5,170,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Duncan Robinson,Under,2.5,-230,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Evan Mobley,Over,2.5,-200,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Evan Mobley,Under,2.5,150,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Evan Mobley,Over,3.5,125,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Evan Mobley,Under,3.5,-165,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Jalen Duren,Over,1.5,-230,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Jalen Duren,Under,1.5,170,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Jalen Duren,Over,2.5,130,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Jalen Duren,Under,2.5,-170,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,James Harden,Over,5.5,-220,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,James Harden,Under,5.5,165,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,James Harden,Over,6.5,-115,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,James Harden,Under,6.5,-115,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,James Harden,Over,7.5,155,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,James Harden,Under,7.5,-210,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Jarrett Allen,Over,0.5,-250,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Jarrett Allen,Under,0.5,185,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Jarrett Allen,Over,1.5,175,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Jarrett Allen,Under,1.5,-240,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Tobias Harris,Over,1.5,-170,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Tobias Harris,Under,1.5,130,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Tobias Harris,Over,2.5,170,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_assists,Tobias Harris,Under,2.5,-230,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Over,7.5,-280,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Under,7.5,205,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Over,8.5,-190,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Under,8.5,145,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Over,9.5,-135,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Under,9.5,105,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Over,10.5,100,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Under,10.5,-130,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Over,11.5,135,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Under,11.5,-180,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Over,12.5,175,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Ausar Thompson,Under,12.5,-240,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Over,23.5,-275,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Under,23.5,200,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Over,24.5,-220,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Under,24.5,165,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Over,25.5,-180,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Under,25.5,135,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Over,26.5,-145,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Under,26.5,110,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Over,27.5,-120,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Under,27.5,-110,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Over,28.5,100,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Under,28.5,-130,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Over,29.5,120,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Under,29.5,-160,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Over,30.5,145,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Under,30.5,-190,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Over,31.5,170,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Under,31.5,-230,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Over,32.5,205,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Cade Cunningham,Under,32.5,-280,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Daniss Jenkins,Over,6.5,-230,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Daniss Jenkins,Under,6.5,170,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Daniss Jenkins,Over,7.5,-150,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Daniss Jenkins,Under,7.5,115,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Daniss Jenkins,Over,8.5,-110,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Daniss Jenkins,Under,8.5,-120,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Daniss Jenkins,Over,9.5,125,2026-05-06T23:31:08Z
Cleveland Cavaliers at Detroit Pistons,Bovada,player_points,Daniss Jenkins,Under,9.5,-165,2026-05-06T23:31:08Z
