matchup,book,market,player,side,line,odds,last_update,team,games,minutes,points,rebounds,assists,steals,blocks,fg_pct,fg3_pct,ft_pct,plus_minus,projection_edge,confidence
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,julius randle,Over,1.5,155,2026-05-06T23:27:50Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,julius randle,Under,1.5,-210,2026-05-06T23:27:50Z,MIN,79.0,33.0,21.1,6.7,5.0,1.1,0.2,0.481,0.315,0.802,2.9,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,keldon johnson,Over,0.5,-170,2026-05-06T23:27:50Z,SAS,82.0,23.3,13.2,5.4,1.4,0.6,0.1,0.519,0.363,0.794,3.9,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,keldon johnson,Under,0.5,130,2026-05-06T23:27:50Z,SAS,82.0,23.3,13.2,5.4,1.4,0.6,0.1,0.519,0.363,0.794,3.9,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,mike conley,Over,0.5,-230,2026-05-06T23:27:50Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,mike conley,Under,0.5,170,2026-05-06T23:27:50Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,mike conley,Over,1.5,205,2026-05-06T23:27:50Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,mike conley,Under,1.5,-280,2026-05-06T23:27:50Z,MIN,54.0,18.4,4.5,1.7,2.9,0.6,0.3,0.335,0.337,0.9,0.3,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,naz reid,Over,1.5,-135,2026-05-06T23:27:50Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,naz reid,Under,1.5,105,2026-05-06T23:27:50Z,MIN,77.0,26.1,13.6,6.2,2.2,1.0,1.0,0.456,0.362,0.732,2.2,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,stephon castle,Over,1.5,115,2026-05-06T23:27:50Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,stephon castle,Under,1.5,-150,2026-05-06T23:27:50Z,SAS,68.0,30.0,16.7,5.3,7.4,1.1,0.3,0.471,0.332,0.734,6.0,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,victor wembanyama,Over,1.5,-275,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,victor wembanyama,Under,1.5,200,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,victor wembanyama,Over,2.5,115,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Minnesota Timberwolves at San Antonio Spurs,Bovada,player_threes,victor wembanyama,Under,2.5,-150,2026-05-06T23:27:50Z,SAS,64.0,29.2,25.0,11.5,3.1,1.0,3.1,0.512,0.349,0.827,10.7,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,daniss jenkins,Over,2.5,-174,2026-05-06T23:33:46Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,1.4,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,daniss jenkins,Under,2.5,130,2026-05-06T23:33:46Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,1.4,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,ausar thompson,Over,3.5,-114,2026-05-06T23:33:46Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-0.3999999999999999,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,ausar thompson,Under,3.5,-114,2026-05-06T23:33:46Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-0.3999999999999999,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,jalen duren,Over,2.5,130,2026-05-06T23:33:46Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,-0.5,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,jalen duren,Under,2.5,-174,2026-05-06T23:33:46Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,-0.5,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,cade cunningham,Over,9.5,-144,2026-05-06T23:33:46Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.40000000000000036,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,cade cunningham,Under,9.5,108,2026-05-06T23:33:46Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.40000000000000036,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,evan mobley,Over,3.5,120,2026-05-06T23:33:46Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.10000000000000009,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,evan mobley,Under,3.5,-160,2026-05-06T23:33:46Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.10000000000000009,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,james harden,Over,6.5,-128,2026-05-06T23:33:46Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,1.5,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,james harden,Under,6.5,-104,2026-05-06T23:33:46Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,1.5,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,donovan mitchell,Over,3.5,-152,2026-05-06T23:33:46Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,2.2,MEDIUM
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_assists,donovan mitchell,Under,3.5,114,2026-05-06T23:33:46Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,2.2,MEDIUM
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_blocks,ausar thompson,Over,1.5,148,2026-05-06T23:33:46Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_blocks,ausar thompson,Under,1.5,-200,2026-05-06T23:33:46Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_blocks,jarrett allen,Over,1.5,178,2026-05-06T23:33:46Z,CLE,56.0,27.1,15.4,8.5,1.8,1.0,0.8,0.638,0.1,0.709,3.8,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_blocks,jarrett allen,Under,1.5,-245,2026-05-06T23:33:46Z,CLE,56.0,27.1,15.4,8.5,1.8,1.0,0.8,0.638,0.1,0.709,3.8,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_blocks,evan mobley,Over,1.5,-122,2026-05-06T23:33:46Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_blocks,evan mobley,Under,1.5,-108,2026-05-06T23:33:46Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,duncan robinson,Over,11.5,-104,2026-05-06T23:33:46Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,0.6999999999999993,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,duncan robinson,Under,11.5,-125,2026-05-06T23:33:46Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,0.6999999999999993,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,cade cunningham,Over,27.5,-112,2026-05-06T23:33:46Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,-3.6000000000000014,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,cade cunningham,Under,27.5,-118,2026-05-06T23:33:46Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,-3.6000000000000014,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,isaiah stewart ii,Over,3.5,-132,2026-05-06T23:33:46Z,,,,,,,,,,,,,,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,isaiah stewart ii,Under,3.5,100,2026-05-06T23:33:46Z,,,,,,,,,,,,,,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,daniss jenkins,Over,8.5,-110,2026-05-06T23:33:46Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,0.8000000000000007,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,daniss jenkins,Under,8.5,-120,2026-05-06T23:33:46Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,0.8000000000000007,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,jarrett allen,Over,10.5,-132,2026-05-06T23:33:46Z,CLE,56.0,27.1,15.4,8.5,1.8,1.0,0.8,0.638,0.1,0.709,3.8,4.9,HIGH
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,jarrett allen,Under,10.5,100,2026-05-06T23:33:46Z,CLE,56.0,27.1,15.4,8.5,1.8,1.0,0.8,0.638,0.1,0.709,3.8,4.9,HIGH
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,max strus,Over,9.5,-136,2026-05-06T23:33:46Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,1.6999999999999993,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,max strus,Under,9.5,102,2026-05-06T23:33:46Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,1.6999999999999993,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,tobias harris,Over,17.5,-114,2026-05-06T23:33:46Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,-4.199999999999999,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,tobias harris,Under,17.5,-114,2026-05-06T23:33:46Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,-4.199999999999999,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,ausar thompson,Over,9.5,-132,2026-05-06T23:33:46Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,0.40000000000000036,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,ausar thompson,Under,9.5,100,2026-05-06T23:33:46Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,0.40000000000000036,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,dean wade,Over,4.5,-112,2026-05-06T23:33:46Z,CLE,59.0,22.3,5.8,4.2,1.5,0.7,0.4,0.439,0.362,0.711,2.6,1.2999999999999998,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,dean wade,Under,4.5,-118,2026-05-06T23:33:46Z,CLE,59.0,22.3,5.8,4.2,1.5,0.7,0.4,0.439,0.362,0.711,2.6,1.2999999999999998,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,james harden,Over,19.5,-102,2026-05-06T23:33:46Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,4.100000000000001,HIGH
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,james harden,Under,19.5,-130,2026-05-06T23:33:46Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,4.100000000000001,HIGH
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,jalen duren,Over,14.5,-106,2026-05-06T23:33:46Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,5.0,HIGH
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,jalen duren,Under,14.5,-125,2026-05-06T23:33:46Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,5.0,HIGH
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,donovan mitchell,Over,24.5,-106,2026-05-06T23:33:46Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,3.3999999999999986,MEDIUM
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,donovan mitchell,Under,24.5,-125,2026-05-06T23:33:46Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,3.3999999999999986,MEDIUM
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,evan mobley,Over,15.5,100,2026-05-06T23:33:46Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,2.6999999999999993,MEDIUM
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_points,evan mobley,Under,15.5,-132,2026-05-06T23:33:46Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,2.6999999999999993,MEDIUM
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,isaiah stewart ii,Over,2.5,-136,2026-05-06T23:33:46Z,,,,,,,,,,,,,,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,isaiah stewart ii,Under,2.5,102,2026-05-06T23:33:46Z,,,,,,,,,,,,,,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,cade cunningham,Over,5.5,104,2026-05-06T23:33:46Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,cade cunningham,Under,5.5,-138,2026-05-06T23:33:46Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,evan mobley,Over,8.5,-104,2026-05-06T23:33:46Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.5,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,evan mobley,Under,8.5,-128,2026-05-06T23:33:46Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.5,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,jarrett allen,Over,7.5,114,2026-05-06T23:33:46Z,CLE,56.0,27.1,15.4,8.5,1.8,1.0,0.8,0.638,0.1,0.709,3.8,1.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,jarrett allen,Under,7.5,-152,2026-05-06T23:33:46Z,CLE,56.0,27.1,15.4,8.5,1.8,1.0,0.8,0.638,0.1,0.709,3.8,1.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,dean wade,Over,3.5,-104,2026-05-06T23:33:46Z,CLE,59.0,22.3,5.8,4.2,1.5,0.7,0.4,0.439,0.362,0.711,2.6,0.7000000000000002,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,dean wade,Under,3.5,-128,2026-05-06T23:33:46Z,CLE,59.0,22.3,5.8,4.2,1.5,0.7,0.4,0.439,0.362,0.711,2.6,0.7000000000000002,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,ausar thompson,Over,6.5,-154,2026-05-06T23:33:46Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-0.7999999999999998,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,ausar thompson,Under,6.5,116,2026-05-06T23:33:46Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-0.7999999999999998,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,tobias harris,Over,6.5,-102,2026-05-06T23:33:46Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,-1.4000000000000004,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,tobias harris,Under,6.5,-130,2026-05-06T23:33:46Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,-1.4000000000000004,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,james harden,Over,4.5,-152,2026-05-06T23:33:46Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,0.2999999999999998,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,james harden,Under,4.5,114,2026-05-06T23:33:46Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,0.2999999999999998,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,donovan mitchell,Over,3.5,-162,2026-05-06T23:33:46Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,1.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,donovan mitchell,Under,3.5,122,2026-05-06T23:33:46Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,1.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,jalen duren,Over,11.5,102,2026-05-06T23:33:46Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,-1.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_rebounds,jalen duren,Under,11.5,-136,2026-05-06T23:33:46Z,DET,70.0,28.2,19.5,10.5,2.0,0.8,0.8,0.65,0.0,0.747,6.9,-1.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_steals,donovan mitchell,Over,1.5,148,2026-05-06T23:33:46Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_steals,donovan mitchell,Under,1.5,-200,2026-05-06T23:33:46Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_steals,tobias harris,Over,1.5,162,2026-05-06T23:33:46Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_steals,tobias harris,Under,1.5,-220,2026-05-06T23:33:46Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_steals,cade cunningham,Over,1.5,138,2026-05-06T23:33:46Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_steals,cade cunningham,Under,1.5,-186,2026-05-06T23:33:46Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_steals,james harden,Over,1.5,148,2026-05-06T23:33:46Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_steals,james harden,Under,1.5,-200,2026-05-06T23:33:46Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,daniss jenkins,Over,1.5,178,2026-05-06T23:33:46Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,daniss jenkins,Under,1.5,-245,2026-05-06T23:33:46Z,DET,72.0,20.2,9.3,2.3,3.9,0.9,0.2,0.408,0.374,0.832,2.9,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,dean wade,Over,0.5,-230,2026-05-06T23:33:46Z,CLE,59.0,22.3,5.8,4.2,1.5,0.7,0.4,0.439,0.362,0.711,2.6,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,dean wade,Under,0.5,168,2026-05-06T23:33:46Z,CLE,59.0,22.3,5.8,4.2,1.5,0.7,0.4,0.439,0.362,0.711,2.6,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,max strus,Over,2.5,130,2026-05-06T23:33:46Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,max strus,Under,2.5,-174,2026-05-06T23:33:46Z,CLE,12.0,24.0,11.2,5.4,2.0,0.3,0.0,0.443,0.402,0.778,-0.3,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,duncan robinson,Over,2.5,-140,2026-05-06T23:33:46Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,duncan robinson,Under,2.5,106,2026-05-06T23:33:46Z,DET,77.0,27.4,12.2,2.7,2.1,0.6,0.3,0.456,0.41,0.755,7.0,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,tobias harris,Over,1.5,116,2026-05-06T23:33:46Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,tobias harris,Under,1.5,-154,2026-05-06T23:33:46Z,DET,63.0,27.7,13.3,5.1,2.5,0.9,0.4,0.469,0.368,0.866,5.8,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,cade cunningham,Over,2.5,122,2026-05-06T23:33:46Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,cade cunningham,Under,2.5,-162,2026-05-06T23:33:46Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,james harden,Over,2.5,108,2026-05-06T23:33:46Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,james harden,Under,2.5,-144,2026-05-06T23:33:46Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,donovan mitchell,Over,2.5,-122,2026-05-06T23:33:46Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,donovan mitchell,Under,2.5,-108,2026-05-06T23:33:46Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,evan mobley,Over,0.5,-225,2026-05-06T23:33:46Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,FanDuel,player_threes,evan mobley,Under,0.5,164,2026-05-06T23:33:46Z,CLE,65.0,31.9,18.2,9.0,3.6,0.7,1.7,0.546,0.297,0.606,3.4,0.0,LOW
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_assists,cade cunningham,Over,9.5,-143,2026-05-06T23:34:19Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.40000000000000036,LOW
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_assists,cade cunningham,Under,9.5,108,2026-05-06T23:34:19Z,DET,64.0,33.9,23.9,5.5,9.9,1.4,0.8,0.461,0.342,0.812,8.1,0.40000000000000036,LOW
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_assists,james harden,Over,6.5,-115,2026-05-06T23:34:19Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,1.5,LOW
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_assists,james harden,Under,6.5,-114,2026-05-06T23:34:19Z,CLE,70.0,34.8,23.6,4.8,8.0,1.1,0.4,0.434,0.375,0.884,1.4,1.5,LOW
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_assists,donovan mitchell,Over,3.5,-143,2026-05-06T23:34:19Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,2.2,MEDIUM
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_assists,donovan mitchell,Under,3.5,109,2026-05-06T23:34:19Z,CLE,70.0,33.5,27.9,4.5,5.7,1.5,0.3,0.483,0.364,0.865,5.3,2.2,MEDIUM
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_assists,ausar thompson,Over,3.5,-106,2026-05-06T23:34:19Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-0.3999999999999999,LOW
Cleveland Cavaliers at Detroit Pistons,DraftKings,player_assists,ausar thompson,Under,3.5,-124,2026-05-06T23:34:19Z,DET,73.0,26.0,9.9,5.7,3.1,2.0,0.9,0.525,0.25,0.571,5.4,-0.3999999999999999,LOW
